1.33333,4,31,29.6667,0.0430108,0.666667,0.666667,58,4,49,23,1,37,18
1.41667,5,21,50.5833,0.0272436,0.583333,0.708333,33,1,34,15,3,49,25
1.41667,5,50,100.583,0.0138889,0.583333,0.708333,62,1,59,31,1,49,23
1.83333,10,28,128.167,0.0141026,0.166667,0.916667,43,2,42,18,1,44,21
1.41667,5,24,152.583,0.00919913,0.583333,0.708333,65,2,47,24,2,40,19
1.41667,5,21,173.583,0.00809524,0.583333,0.708333,38,1,45,21,4,40,19
1.33333,4,28,201.667,0.00656814,0.666667,0.666667,94,1,57,26,1,30,15
1.66667,8,27,228.333,0.00724638,0.333333,0.833333,52,4,45,21,4,42,21
1.58333,7,13,241.417,0.00651578,0.416667,0.791667,48,3,41,19,1,35,16
1.58333,7,23,264.417,0.00595238,0.416667,0.791667,12,1,45,19,1,47,21
1.5,6,32,296.5,0.00503356,0.5,0.75,62,3,55,27,1,46,21
1.16667,2,19,315.833,0.00368034,0.833333,0.583333,29,1,37,16,3,50,26
1.5,6,19,334.5,0.00446429,0.5,0.75,9,1,44,18,1,50,23
1.5,6,21,355.5,0.00420168,0.5,0.75,24,1,39,17,1,42,19
1.25,3,28,383.75,0.00324675,0.75,0.625,81,4,50,24,3,55,27
1.41667,5,18,401.583,0.0035153,0.583333,0.708333,26,1,43,18,2,34,15
1.25,3,15,416.75,0.00299043,0.75,0.625,15,3,44,19,1,45,20
1.41667,5,16,432.583,0.00326421,0.583333,0.708333,20,3,42,18,1,43,21
1.25,3,34,466.75,0.00267094,0.75,0.625,36,3,41,19,2,52,24
1.08333,1,10,476.917,0.00226639,0.916667,0.541667,5,3,42,19,3,48,22
1.58333,7,22,498.417,0.00316667,0.416667,0.791667,81,1,45,20,1,46,21
1.75,9,19,517.25,0.00337187,0.25,0.875,47,1,34,16,1,43,21
1.41667,5,13,530.583,0.00266291,0.583333,0.708333,25,2,48,22,1,50,24
1.25,3,29,559.75,0.00222816,0.75,0.625,63,1,52,23,1,52,25
1.33333,4,24,583.667,0.0022792,0.666667,0.666667,13,1,40,17,5,45,23
