1.46154,6,23,21.5385,0.0635452,0.538462,0.730769,50,1,48,19,1,37,17
1.38462,5,36,57.6154,0.0234681,0.615385,0.692308,97,2,54,28,2,39,18
1.61538,8,25,82.3846,0.0192308,0.384615,0.807692,58,3,37,15,2,51,23
1.61538,8,26,108.385,0.0146853,0.384615,0.807692,8,3,47,21,4,33,18
1.30769,4,28,136.692,0.00947603,0.692308,0.653846,27,4,37,19,1,57,29
1.69231,9,13,149.308,0.0112073,0.307692,0.846154,56,2,40,20,2,36,17
1,0,6,156,0.00636943,1,0.5,85,3,48,20,2,53,24
1.38462,5,18,173.615,0.00791209,0.615385,0.692308,87,1,32,16,1,41,19
1.46154,6,20,193.538,0.00749507,0.538462,0.730769,3,3,44,20,4,32,16
1.15385,2,8,201.846,0.00568397,0.846154,0.576923,30,1,47,20,4,52,24
1.07692,1,11,212.923,0.00503235,0.923077,0.538462,36,3,37,18,4,42,23
2,13,23,235,0.00843882,-3.72529e-08,1,82,1,31,15,1,49,22
1.53846,7,32,267.462,0.00571919,0.461538,0.769231,50,2,51,22,5,37,20
1.46154,6,21,288.538,0.00503979,0.538462,0.730769,43,3,43,18,3,39,18
1,0,28,317,0.00314465,1,0.5,21,2,56,28,1,37,17
1,0,33,350,0.002849,1,0.5,42,2,58,28,4,53,31
1.38462,5,10,359.615,0.0038355,0.615385,0.692308,52,2,39,17,1,48,21
1.07692,1,38,397.923,0.00269906,0.923077,0.538462,53,3,56,33,1,59,30
1.53846,7,12,409.462,0.00374322,0.461538,0.769231,49,2,49,20,1,36,17
1.15385,2,20,429.846,0.00267714,0.846154,0.576923,23,1,44,17,6,48,24
1.38462,5,10,439.615,0.00313972,0.615385,0.692308,90,4,47,26,1,35,18
1.07692,1,15,454.923,0.00236167,0.923077,0.538462,14,2,58,30,1,44,21
1.30769,4,21,475.692,0.00274149,0.692308,0.653846,61,1,44,22,2,34,16
1.61538,8,38,513.385,0.00313667,0.384615,0.807692,19,1,43,17,1,49,28
1.07692,1,9,522.923,0.0020552,0.923077,0.538462,44,3,47,25,1,36,19
1.38462,5,22,544.615,0.00253593,0.615385,0.692308,51,1,40,17,2,42,18
1.61538,8,24,568.385,0.00283401,0.384615,0.807692,31,1,49,22,1,48,22
1.23077,3,27,595.769,0.00206159,0.769231,0.615385,4,4,37,19,2,45,20
1.07692,1,14,609.923,0.00176256,0.923077,0.538462,79,3,48,23,2,53,25
1.30769,4,6,615.692,0.00211944,0.692308,0.653846,23,1,42,17,1,47,21
1,0,4,620,0.00161031,1,0.5,9,1,46,20,1,43,21
1.61538,8,3,622.385,0.00258876,0.384615,0.807692,26,1,48,21,1,44,20
1.30769,4,25,647.692,0.00201493,0.692308,0.653846,40,4,48,24,1,34,18
1.23077,3,35,682.769,0.00179937,0.769231,0.615385,55,1,47,23,2,45,21
1.38462,5,37,719.615,0.00192041,0.615385,0.692308,67,3,45,21,5,49,25
1.46154,6,32,751.538,0.00194095,0.538462,0.730769,80,1,42,19,1,48,25
1.30769,4,24,775.692,0.001683,0.692308,0.653846,39,2,40,20,2,43,19
1.15385,2,34,809.846,0.00142274,0.846154,0.576923,39,2,44,24,3,49,24
1.07692,1,7,816.923,0.00131653,0.923077,0.538462,83,2,44,24,1,43,23
1.53846,7,24,840.462,0.00182715,0.461538,0.769231,36,2,42,22,2,39,18
1.38462,5,23,863.615,0.00160071,0.615385,0.692308,47,3,44,22,3,42,18
1.53846,7,26,889.462,0.00172667,0.461538,0.769231,31,4,50,21,1,36,17
1.07692,1,5,894.923,0.00120192,0.923077,0.538462,15,2,56,26,1,58,29
1.46154,6,34,928.538,0.00157155,0.538462,0.730769,76,1,42,19,2,53,25
1.38462,5,35,963.615,0.00143483,0.615385,0.692308,24,3,44,23,3,46,22
1.38462,5,25,988.615,0.0013986,0.615385,0.692308,26,3,52,24,4,45,24
1.07692,1,22,1010.92,0.00106415,0.923077,0.538462,2,4,35,17,1,59,30
1.07692,1,16,1026.92,0.00104759,0.923077,0.538462,36,3,41,20,3,45,26
1.30769,4,27,1053.69,0.00123952,0.692308,0.653846,3,3,48,23,2,40,21
1.38462,5,27,1080.62,0.00127968,0.615385,0.692308,18,2,49,19,2,35,18
1.38462,5,34,1114.62,0.00124069,0.615385,0.692308,0,1,49,20,1,55,28
1.53846,7,33,1147.46,0.00133896,0.461538,0.769231,25,1,39,17,1,54,27
1.46154,6,5,1152.54,0.0012665,0.538462,0.730769,16,2,41,17,1,35,17
1.07692,1,7,1159.92,0.000927582,0.923077,0.538462,17,3,53,30,1,44,24
1.53846,7,32,1191.46,0.00128957,0.461538,0.769231,49,2,51,21,3,49,25
1.15385,2,22,1213.85,0.000949668,0.846154,0.576923,33,1,48,23,4,37,17
1.61538,8,27,1240.38,0.00130063,0.384615,0.807692,5,2,38,20,1,44,20
1.30769,4,15,1255.69,0.00104033,0.692308,0.653846,7,2,34,18,3,48,22
1.61538,8,9,1264.38,0.00127598,0.384615,0.807692,84,1,36,15,2,38,17
