1.25,3,38,36.75,0.0328947,0.75,0.625,12,-1,51,25,-1,46,20
1.41667,5,29,65.5833,0.0211443,0.583333,0.708333,12,-1,38,19,-1,50,23
1.33333,4,10,75.6667,0.017316,0.666667,0.666667,12,-1,43,20,-1,43,19
1.58333,7,23,98.4167,0.0158333,0.416667,0.791667,12,-1,40,19,-1,41,21
1.16667,2,3,101.833,0.0113269,0.833333,0.583333,12,-1,44,21,-1,48,23
1.41667,5,31,132.583,0.0105721,0.583333,0.708333,12,-1,48,23,-1,49,23
1.25,3,9,141.75,0.00874126,0.75,0.625,12,-1,37,17,-1,41,21
1.25,3,33,174.75,0.00710227,0.75,0.625,12,-1,47,22,-1,51,26
1.41667,5,7,181.583,0.00774135,0.583333,0.708333,12,-1,35,17,-1,42,19
1.16667,2,29,210.833,0.00550314,0.833333,0.583333,12,-1,48,23,-1,40,16
1.33333,4,27,237.667,0.0055788,0.666667,0.666667,12,-1,42,19,-1,48,24
1.25,3,18,255.75,0.00486381,0.75,0.625,12,-1,50,24,-1,35,15
1,0,1,257,0.00387597,1,0.5,0,-1,0,0,-1,0,0
1.16667,2,23,279.833,0.00415184,0.833333,0.583333,12,-1,36,17,-1,57,30
1.16667,2,14,293.833,0.0039548,0.833333,0.583333,12,-1,47,22,-1,32,17
1.41667,5,25,318.583,0.00442708,0.583333,0.708333,12,-1,45,20,-1,39,17
1.66667,8,26,344.333,0.00481696,0.333333,0.833333,12,-1,43,21,-1,43,20
1.75,9,32,376.25,0.00462963,0.25,0.875,12,-1,45,23,-1,43,21
1.16667,2,25,401.833,0.00289495,0.833333,0.583333,12,-1,36,18,-1,45,22
1,0,9,411,0.00242718,1,0.5,12,-1,52,26,-1,44,20
1.58333,7,51,461.417,0.00341973,0.416667,0.791667,12,-1,56,29,-1,49,24
1.08333,1,18,479.917,0.00225225,0.916667,0.541667,12,-1,41,20,-1,49,24
1.08333,1,9,488.917,0.00221088,0.916667,0.541667,12,-1,45,23,-1,46,22
1.25,3,23,511.75,0.00243665,0.75,0.625,12,-1,46,22,-1,47,20
1.58333,7,28,539.417,0.00292668,0.416667,0.791667,12,-1,42,19,-1,38,19
1.66667,8,28,567.333,0.00292912,0.333333,0.833333,12,-1,42,21,-1,42,20
1.83333,10,28,595.167,0.00307091,0.166667,0.916667,12,-1,44,20,-1,47,24
1.41667,5,35,630.583,0.00224156,0.583333,0.708333,12,-1,50,24,-1,44,20
1.16667,2,28,658.833,0.00176768,0.833333,0.583333,12,-1,56,29,-1,31,15
1.5,6,16,674.5,0.00221893,0.5,0.75,12,-1,42,19,-1,30,15
1.25,3,21,695.75,0.0017934,0.75,0.625,12,-1,47,22,-1,40,17
1.08333,1,13,708.917,0.00152582,0.916667,0.541667,12,-1,52,26,-1,42,20
1.41667,5,6,714.583,0.00197858,0.583333,0.708333,12,-1,34,16,-1,39,17
1.33333,4,42,756.667,0.00175901,0.666667,0.666667,12,-1,53,26,-1,45,23
1.5,6,19,775.5,0.0019305,0.5,0.75,12,-1,35,17,-1,36,17
1,0,16,792,0.00126103,1,0.5,12,-1,42,21,-1,53,28
1.16667,2,24,815.833,0.00142799,0.833333,0.583333,12,-1,47,24,-1,42,21
1.25,3,39,854.75,0.00146028,0.75,0.625,12,-1,44,21,-1,54,26
1.08333,1,4,858.917,0.00125969,0.916667,0.541667,12,-1,37,17,-1,36,15
1.66667,8,26,884.333,0.00188111,0.333333,0.833333,12,-1,50,24,-1,36,17
1.66667,8,19,903.333,0.00184162,0.333333,0.833333,12,-1,44,19,-1,38,17
1.41667,5,14,917.583,0.00154153,0.583333,0.708333,12,-1,32,15,-1,38,18
1.33333,4,9,926.667,0.00143678,0.666667,0.666667,12,-1,32,16,-1,41,19
1.16667,2,26,952.833,0.00122292,0.833333,0.583333,12,-1,40,18,-1,55,28
1.58333,7,22,974.417,0.00162227,0.416667,0.791667,12,-1,46,21,-1,39,18
1.25,3,21,995.75,0.00125376,0.75,0.625,12,-1,39,18,-1,41,19
1.5,6,21,1016.5,0.00147348,0.5,0.75,12,-1,37,18,-1,42,21
1.41667,5,14,1030.58,0.00137274,0.583333,0.708333,12,-1,32,16,-1,45,20
1.33333,4,27,1057.67,0.00125905,0.666667,0.666667,12,-1,53,27,-1,46,23
1.41667,5,9,1066.58,0.00132647,0.583333,0.708333,12,-1,32,16,-1,36,16
1.25,3,21,1087.75,0.00114784,0.75,0.625,12,-1,48,23,-1,47,20
1.16667,2,12,1099.83,0.00105964,0.833333,0.583333,12,-1,43,22,-1,44,22
1.25,3,19,1118.75,0.00111607,0.75,0.625,12,-1,36,16,-1,44,23
1.08333,1,11,1129.92,0.000957854,0.916667,0.541667,12,-1,55,28,-1,41,19
1.41667,5,32,1161.58,0.00121811,0.583333,0.708333,12,-1,49,23,-1,43,20
1.83333,10,19,1180.17,0.00155104,0.166667,0.916667,12,-1,33,16,-1,38,19
1.58333,7,24,1204.42,0.00131288,0.416667,0.791667,12,-1,36,16,-1,42,20
1.5,6,17,1221.5,0.00122649,0.5,0.75,12,-1,48,23,-1,32,15
1.25,3,29,1250.75,0.000998403,0.75,0.625,12,-1,43,20,-1,40,21
1.16667,2,27,1277.83,0.000912171,0.833333,0.583333,12,-1,48,23,-1,53,26
1,0,7,1285,0.000777605,1,0.5,12,-1,43,20,-1,45,19
1.25,3,23,1307.75,0.000954927,0.75,0.625,12,-1,48,22,-1,39,18
1.16667,2,33,1340.83,0.000869349,0.833333,0.583333,12,-1,41,19,-1,44,23
1.25,3,36,1376.75,0.000907112,0.75,0.625,12,-1,54,27,-1,55,27
1.16667,2,14,1390.83,0.000838123,0.833333,0.583333,12,-1,34,16,-1,47,22
1.75,9,19,1409.25,0.00124026,0.25,0.875,12,-1,40,18,-1,38,19
2,12,31,1440,0.00138696,-2.98023e-08,1,12,-1,42,20,-1,44,23
1.33333,4,9,1449.67,0.000918907,0.666667,0.666667,12,-1,45,20,-1,57,28
1.33333,4,37,1486.67,0.000896057,0.666667,0.666667,12,-1,36,17,-1,53,28
1.5,6,17,1503.5,0.000996678,0.5,0.75,12,-1,47,22,-1,44,20
1.16667,2,22,1525.83,0.000764025,0.833333,0.583333,12,-1,55,28,-1,42,20
1.91667,11,19,1544.08,0.00123976,0.0833333,0.958333,12,-1,34,16,-1,38,19
1.41667,5,21,1565.58,0.000904063,0.583333,0.708333,12,-1,38,18,-1,56,27
1.16667,2,20,1585.83,0.00073514,0.833333,0.583333,12,-1,37,17,-1,47,22
1.25,3,23,1608.75,0.000776398,0.75,0.625,12,-1,43,20,-1,43,21
1.66667,8,35,1643.33,0.00101317,0.333333,0.833333,12,-1,38,17,-1,56,27
1.41667,5,18,1661.58,0.000851874,0.583333,0.708333,12,-1,38,18,-1,49,25
1.25,3,20,1681.75,0.000742721,0.75,0.625,12,-1,51,25,-1,45,21
1.5,6,14,1695.5,0.000883913,0.5,0.75,12,-1,29,15,-1,37,18
1.33333,4,22,1717.67,0.000775645,0.666667,0.666667,12,-1,46,22,-1,34,16
