1.3,3,22,20.7,0.0590909,0.7,0.65,23,2,42,21,1,56,29
1.3,3,6,26.7,0.0464286,0.7,0.65,66,2,39,18,3,43,20
1.3,3,20,46.7,0.0270833,0.7,0.65,16,2,46,24,6,34,18
1.6,6,30,76.4,0.0205128,0.4,0.8,59,1,43,21,1,46,21
1.2,2,12,88.8,0.0133333,0.8,0.6,29,5,42,20,2,52,27
1.4,4,27,115.6,0.0119658,0.6,0.7,96,1,39,18,2,48,24
1.4,4,7,122.6,0.0112903,0.6,0.7,15,1,48,23,5,43,20
1.2,2,12,134.8,0.00882353,0.8,0.6,64,1,49,23,3,50,25
1.1,1,34,168.9,0.00647059,0.9,0.55,74,2,57,30,2,50,22
1.1,1,11,179.9,0.00607735,0.9,0.55,18,1,45,21,1,44,23
1.4,4,14,193.6,0.00717949,0.6,0.7,12,1,43,20,3,34,18
1.2,2,27,220.8,0.00540541,0.8,0.6,36,1,58,31,1,50,24
1.3,3,9,229.7,0.00562771,0.7,0.65,10,1,44,21,1,38,17
1.4,4,37,266.6,0.00522388,0.6,0.7,24,3,43,21,1,53,25
1.4,4,15,281.6,0.004947,0.6,0.7,12,1,45,22,4,43,20
1.2,2,21,302.8,0.00394737,0.8,0.6,6,1,47,22,2,33,17
1.5,5,16,318.5,0.0046875,0.5,0.75,2,2,46,25,2,33,17
1.2,2,26,344.8,0.00346821,0.8,0.6,38,2,49,22,3,51,25
1.2,2,6,350.8,0.00340909,0.8,0.6,9,1,46,22,3,38,19
1,0,13,364,0.00273973,1,0.5,99,2,36,18,4,50,24
1.1,1,2,365.9,0.00299728,0.9,0.55,65,2,48,22,2,52,25
1.5,5,10,375.5,0.00397878,0.5,0.75,10,3,46,22,2,41,18
1.4,4,28,403.6,0.00345679,0.6,0.7,3,3,42,20,2,45,21
1.8,8,39,442.2,0.00405405,0.2,0.9,0,2,44,23,3,55,26
1.6,6,17,459.4,0.00347072,0.4,0.8,13,3,42,20,4,36,17
1.3,3,26,485.7,0.0026694,0.7,0.65,16,2,48,27,2,46,22
1.4,4,29,514.6,0.00271318,0.6,0.7,82,1,59,29,3,49,24
1.8,8,31,545.2,0.00329068,0.2,0.9,97,4,53,25,2,39,19
1.7,7,33,578.3,0.00293103,0.3,0.85,37,1,47,24,4,47,21
1.4,4,27,605.6,0.00230643,0.6,0.7,47,3,41,21,2,50,22
1.4,4,23,628.6,0.00222222,0.6,0.7,14,6,46,24,4,38,18
1.1,1,23,651.9,0.00168453,0.9,0.55,39,2,34,17,3,46,23
1.2,2,28,679.8,0.00176211,0.8,0.6,33,2,45,21,1,57,30
1.7,7,20,699.3,0.00242511,0.3,0.85,32,2,43,20,3,37,18
1.4,4,9,708.6,0.00197183,0.6,0.7,31,3,32,17,1,37,17
1.3,3,32,740.7,0.00175202,0.7,0.65,56,1,52,26,1,45,20
1.3,3,22,762.7,0.00170157,0.7,0.65,11,1,57,30,1,46,22
1.1,1,10,772.9,0.00142119,0.9,0.55,28,1,48,25,1,46,23
1.3,3,26,798.7,0.001625,0.7,0.65,17,2,49,22,1,36,17
1.1,1,16,814.9,0.00134804,0.9,0.55,31,2,36,18,3,49,23
1.2,2,27,841.8,0.00142349,0.8,0.6,87,3,51,25,4,57,29
1.6,6,29,870.4,0.00183486,0.4,0.8,98,2,44,20,2,46,22
1.5,5,9,879.5,0.00170261,0.5,0.75,59,1,42,20,4,49,24
1.4,4,15,894.6,0.0015625,0.6,0.7,45,3,37,18,1,46,23
1.3,3,30,924.7,0.00140389,0.7,0.65,49,2,45,22,1,44,21
1.9,9,21,945.1,0.00200634,0.1,0.95,43,3,34,17,1,46,21
1.3,3,25,970.7,0.00133745,0.7,0.65,49,3,50,26,1,61,31
1.1,1,5,975.9,0.0011259,0.9,0.55,29,3,44,23,1,45,23
1.4,4,30,1005.6,0.00139027,0.6,0.7,64,1,47,22,2,50,25
1.7,7,41,1046.3,0.00162214,0.3,0.85,44,2,47,23,1,53,25
1.7,7,42,1088.3,0.00155963,0.3,0.85,84,1,56,27,2,45,21
1.2,2,19,1107.8,0.00108206,0.8,0.6,93,1,48,22,1,45,23
1.9,9,6,1113.1,0.00170404,0.1,0.95,10,1,42,20,1,43,20
1.5,5,31,1144.5,0.0013089,0.5,0.75,68,1,37,18,1,54,26
1.1,1,29,1173.9,0.00093617,0.9,0.55,87,1,53,27,2,44,21
2,10,47,1220,0.00163666,-1.49012e-08,1,82,2,56,26,1,48,24
1.4,4,44,1264.6,0.00110585,0.6,0.7,35,1,51,25,1,52,24
1.3,3,31,1295.7,0.00100231,0.7,0.65,65,4,42,19,3,48,23
1.3,3,22,1317.7,0.000985595,0.7,0.65,19,3,35,17,1,47,24
1.4,4,28,1345.6,0.00103935,0.6,0.7,3,1,43,21,2,50,25
1.7,7,57,1402.3,0.00121083,0.3,0.85,78,1,58,30,2,58,29
1.5,5,15,1417.5,0.00105708,0.5,0.75,31,3,37,18,2,52,25
1.3,3,9,1426.7,0.000910364,0.7,0.65,41,4,46,20,5,47,24
1.8,8,23,1449.2,0.00124052,0.2,0.9,80,1,44,21,1,42,19
1.5,5,33,1482.5,0.00101078,0.5,0.75,7,1,48,22,2,53,25
1.7,7,35,1517.3,0.00111916,0.3,0.85,93,1,46,21,3,44,24
1.6,6,31,1548.4,0.00103226,0.4,0.8,1,2,39,19,1,49,23
1.5,5,16,1564.5,0.000957854,0.5,0.75,43,5,36,19,2,43,22
1.4,4,23,1587.6,0.000881057,0.6,0.7,53,1,36,17,1,60,30
1.4,4,22,1609.6,0.000869025,0.6,0.7,1,2,41,20,3,47,24
1.1,1,21,1630.9,0.00067402,0.9,0.55,89,2,42,20,1,39,19
1.7,7,32,1662.3,0.00102163,0.3,0.85,35,2,54,27,1,38,19
1.5,5,28,1690.5,0.000886525,0.5,0.75,94,4,43,19,2,42,20
1.1,1,30,1720.9,0.000638792,0.9,0.55,95,1,52,23,3,54,26
1.3,3,33,1753.7,0.000740741,0.7,0.65,8,2,59,32,2,39,18
1.7,7,14,1767.3,0.000960995,0.3,0.85,0,6,44,24,3,51,24
1.2,2,18,1785.8,0.000671517,0.8,0.6,97,3,50,22,2,48,21
1.5,5,39,1824.5,0.000821468,0.5,0.75,14,4,49,25,2,50,25
1,0,8,1833,0.000545256,1,0.5,60,1,57,29,4,51,24
1.3,3,31,1863.7,0.000697051,0.7,0.65,36,4,53,27,3,55,27
1.6,6,8,1871.4,0.000854245,0.4,0.8,63,1,43,20,1,51,24
1.4,4,1,1872.6,0.000747065,0.6,0.7,28,4,51,25,2,52,25
1.5,5,29,1901.5,0.000788229,0.5,0.75,26,1,58,28,2,50,23
1.3,3,7,1908.7,0.000680628,0.7,0.65,32,2,47,23,2,41,21
1.8,8,39,1947.2,0.000923551,0.2,0.9,50,1,55,26,1,45,23
1.6,6,22,1969.4,0.000811771,0.4,0.8,48,1,46,21,1,41,19
1,0,28,1998,0.00050025,1,0.5,2,5,51,25,1,55,29
1,0,12,2010,0.000497265,1,0.5,54,1,54,28,3,43,19
1.4,4,17,2026.6,0.000690335,0.6,0.7,55,2,54,25,2,37,18
1.9,9,21,2047.1,0.000927282,0.1,0.95,70,2,40,19,1,44,20
1.1,1,27,2074.9,0.000529865,0.9,0.55,13,3,42,21,4,45,24
1.5,5,47,2121.5,0.000706547,0.5,0.75,6,2,48,24,2,58,29
1.3,3,27,2148.7,0.000604651,0.7,0.65,7,3,48,21,2,43,21
1.6,6,27,2175.4,0.000734956,0.4,0.8,51,1,47,21,3,37,18
1.3,3,19,2194.7,0.000591985,0.7,0.65,42,3,41,19,4,47,22
1.3,3,34,2228.7,0.00058296,0.7,0.65,73,1,51,23,3,61,31
1.4,4,30,2258.6,0.000619469,0.6,0.7,5,1,40,19,2,54,28
